university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,BS,Political Philosophy,4 Years,Minimum 50% marks in HSSC / A-Levels / Equivalent.,FCCU Admission Test + Interview,570000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,BS,Psychology,4 Years,Minimum 50% marks in HSSC / A-Levels / Equivalent.,FCCU Admission Test + Interview,570000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,BS,Applied Psychology,4 Years,Minimum 50% marks in HSSC / A-Levels / Equivalent.,FCCU Admission Test + Interview,570000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Humanities,BS,Islamic Studies,4 Years,Minimum 50% marks in HSSC / A-Levels / Equivalent.,FCCU Admission Test + Interview,570000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Humanities,BS,Christian Studies,4 Years,Minimum 50% marks in HSSC / A-Levels / Equivalent.,FCCU Admission Test + Interview,570000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,BS,Sociology,4 Years,Minimum 50% marks in HSSC / A-Levels / Equivalent.,FCCU Admission Test + Interview,570000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,BS,Statistics,4 Years,Minimum 50% marks in HSSC / A-Levels / Equivalent.,FCCU Admission Test + Interview,570000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Humanities,BS,Urdu Language & Literature,4 Years,Minimum 50% marks in HSSC / A-Levels / Equivalent.,FCCU Admission Test + Interview,570000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,School of Management,MBA,Business Administration,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,750000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,MS,Clinical Psychology,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,355000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,School of Computer Science,MS,Computer Science,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,355000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,School of Computer Science,MS,Data Science,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,355000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,School of Computer Science,MS,Software Engineering,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,355000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,MS,Public Policy ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,355000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,MPhil,Applied Economics,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Humanities,MPhil,Biblical Studies,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,MPhil,Biotechnology,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,MPhil,Chemistry,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,MPhil,Education ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Humanities,MPhil,English ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,MPhil,Environmental Sciences ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,MPhil,Food Safety and Quality Management ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,MPhil,Mass Communication ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,MPhil,Molecular Pathology and Genomics ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,MPhil,Political Science ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,MPhil,Physics,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,MPhil,Public Policy,2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,MPhil,Sociology ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,MPhil,Statistics ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Humanities,MPhil,Urdu ( ),2 Years,Minimum 16 years of education in relevant field with minimum 2.0 CGPA.,FCCU Admission Test + Interview,300000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,PhD,Applied Economics,3-5 Years,Minimum 18 years of education (MS/MPhil) in relevant field.,FCCU Admission Test + Interview,385000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,PhD,Biotechnology,3-5 Years,Minimum 18 years of education (MS/MPhil) in relevant field.,FCCU Admission Test + Interview,385000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,PhD,Chemistry,3-5 Years,Minimum 18 years of education (MS/MPhil) in relevant field.,FCCU Admission Test + Interview,385000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Natural Sciences,PhD,Physics,3-5 Years,Minimum 18 years of education (MS/MPhil) in relevant field.,FCCU Admission Test + Interview,385000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Forman Christian College (Chartered University),Lahore,Faculty of Social Sciences,PhD,Public Policy,3-5 Years,Minimum 18 years of education (MS/MPhil) in relevant field.,FCCU Admission Test + Interview,385000.0,15-August-2026,https://www.fccollege.edu.pk/academics/
Foundation University Islamabad,Islamabad,School of Management Sciences,BS,Business Administration,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Management Sciences,BS,Accounting and Finance,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Management Sciences,BS,Economics,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Science & Technology,BS,Computer Science,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Science & Technology,BS,Software Engineering,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Science & Technology,BS,Information Technology,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Science & Technology,BS,Artificial Intelligence,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Science & Technology,BS,Data Science,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Engineering,BS,Electrical Engineering,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Engineering,BS,Civil Engineering,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Arts & Social Sciences,BS,English,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Arts & Social Sciences,BS,Psychology,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Arts & Social Sciences,BS,Media & Communication Studies,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Health Sciences,BS,Nursing,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,School of Health Sciences,BS,Medical Laboratory Technology,4 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),250000.0,31-July-2026,https://www.fui.edu.pk/
Foundation University Islamabad,Islamabad,Foundation University Medical College,BS,Medicine & Surgery,5 Years,FSc / A-Level or equivalent with minimum required percentage.,University Entry Test / Interview (as applicable),1200000.0,31-July-2026,https://www.fui.edu.pk/
